Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de Mexico,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico,Michoacan,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Queretaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas,Grand Total
2/1/22,3201,11527,2521,2123,2314,9235,40976,8230,2072,3294,13874,6418,8008,18196,45326,8361,5001,2974,14125,5744,15862,5760,4214,7064,9193,9504,5840,7370,3009,15286,5841,3628,306091
2/2/22,3217,11545,2525,2124,2315,9286,41086,8282,2078,3299,13921,6423,8022,18243,45408,8384,5008,2981,14191,5764,15882,5780,4226,7104,9219,9536,5845,7420,3011,15303,5849,3643,306920
2/3/22,3217,11545,2525,2124,2315,9286,41086,8282,2078,3299,13921,6423,8022,18243,45408,8384,5008,2981,14191,5764,15882,5780,4226,7104,9219,9536,5845,7420,3011,15303,5849,3643,306920
2/4/22,3230,11567,2527,2126,2317,9299,41150,8312,2081,3313,13963,6428,8027,18301,45464,8396,5012,2991,14224,5773,15895,5789,4242,7127,9230,9558,5849,7440,3011,15320,5861,3670,307493
2/5/22,3264,11647,2534,2131,2322,9372,41266,8388,2089,3340,14102,6447,8058,18403,45538,8411,5023,3012,14308,5788,15903,5820,4255,7173,9286,9616,5866,7512,3017,15351,5885,3702,308829
2/6/22,3281,11683,2539,2132,2324,9394,41323,8440,2096,3347,14146,6455,8070,18447,45588,8429,5028,3016,14330,5800,15910,5834,4257,7209,9298,9636,5874,7535,3017,15378,5889,3712,309417
2/7/22,3282,11685,2539,2135,2324,9396,41350,8441,2099,3347,14167,6458,8076,18453,45602,8432,5030,3016,14334,5801,15911,5834,4261,7209,9298,9644,5879,7536,3017,15379,5896,3715,309546
2/8/22,3282,11702,2539,2135,2325,9397,41368,8450,2100,3347,14204,6460,8087,18463,45616,8438,5031,3020,14347,5805,15911,5837,4266,7210,9305,9657,5882,7545,3018,15383,5901,3721,309752
2/9/22,3288,11702,2539,2136,2327,9399,41387,8453,2101,3347,14209,6476,8094,18468,45631,8444,5031,3020,14355,5811,15913,5845,4266,7211,9306,9662,5887,7548,3018,15385,5904,3721,309884
2/10/22,3301,11739,2549,2138,2329,9437,41452,8495,2104,3358,14249,6484,8112,18535,45694,8456,5045,3030,14408,5825,15937,5860,4268,7246,9345,9696,5894,7585,3021,15394,5912,3729,310627
2/11/22,3301,11739,2549,2138,2329,9437,41452,8495,2104,3358,14249,6484,8112,18535,45694,8456,5045,3030,14408,5825,15937,5860,4268,7246,9345,9696,5894,7585,3021,15394,5912,3729,310627
2/12/22,3334,11782,2559,2140,2330,9509,41538,8522,2114,3364,14307,6497,8121,18589,45764,8485,5055,3036,14474,5844,15963,5899,4278,7267,9357,9727,5907,7628,3023,15477,5919,3745,311554
2/13/22,3374,11840,2564,2147,2337,9577,41638,8578,2116,3394,14359,6521,8148,18665,45849,8524,5081,3042,14546,5865,16003,5932,4285,7293,9393,9770,5918,7698,3023,15524,5928,3765,312697
2/14/22,3374,11840,2564,2147,2337,9577,41638,8578,2116,3394,14359,6521,8148,18665,45849,8524,5081,3042,14546,5865,16003,5932,4285,7293,9393,9770,5918,7698,3023,15524,5928,3765,312697
2/15/22,3374,11845,2568,2149,2338,9577,41651,8579,2120,3395,14372,6523,8151,18673,45860,8526,5084,3043,14550,5870,16009,5933,4287,7296,9393,9780,5921,7702,3024,15528,5932,3766,312819
2/16/22,3374,11855,2568,2152,2339,9579,41670,8582,2122,3395,14380,6527,8158,18674,45896,8528,5089,3044,14550,5879,16015,5936,4289,7296,9394,9788,5923,7702,3027,15536,5932,3766,312965
2/17/22,3402,11906,2580,2158,2348,9647,41742,8624,2131,3414,14463,6561,8185,18736,46005,8557,5100,3065,14651,5902,16043,5994,4296,7328,9437,9832,5937,7743,3030,15575,5954,3782,314128
2/18/22,3404,11926,2585,2170,2356,9674,41785,8637,2140,3419,14486,6568,8196,18789,46050,8565,5104,3075,14676,5914,16053,6009,4298,7335,9451,9842,5947,7761,3031,15592,5968,3792,314598
2/19/22,3404,11926,2585,2170,2356,9674,41785,8637,2140,3419,14486,6568,8196,18789,46050,8565,5104,3075,14676,5914,16053,6009,4298,7335,9451,9842,5947,7761,3031,15592,5968,3792,314598
2/20/22,3411,11983,2594,2188,2365,9715,41880,8656,2146,3432,14526,6588,8216,18854,46187,8586,5123,3082,14718,5945,16090,6018,4302,7347,9474,9861,5956,7793,3033,15660,5993,3803,315525
2/21/22,3411,11984,2594,2189,2365,9715,41902,8657,2147,3432,14531,6589,8224,18864,46201,8587,5124,3082,14726,5948,16090,6019,4304,7349,9474,9866,5959,7794,3033,15667,6058,3803,315688
2/22/22,3411,11984,2594,2189,2365,9715,41902,8657,2147,3432,14531,6589,8224,18864,46201,8587,5124,3082,14726,5948,16090,6019,4304,7349,9474,9866,5959,7794,3033,15667,6058,3803,315688
2/23/22,3411,11984,2594,2191,2366,9716,41913,8659,2148,3445,14542,6590,8230,18868,46211,8590,5126,3086,14730,5952,16097,6019,4304,7349,9475,9869,5961,7797,3033,15669,6058,3803,315786
2/24/22,3436,12024,2601,2204,2372,9752,41988,8682,2153,3449,14592,6604,8250,18974,46304,8624,5143,3115,14783,5966,16170,6057,4315,7372,9516,9890,5974,7842,3043,15733,6200,3813,316941
2/25/22,3437,12035,2604,2208,2376,9759,42013,8687,2155,3450,14601,6612,8263,19006,46359,8631,5145,3121,14798,5976,16186,6064,4316,7372,9516,9907,5978,7852,3044,15760,6252,3820,317303
2/26/22,3441,12052,2605,2212,2377,9773,42047,8691,2159,3466,14625,6634,8269,19033,46408,8655,5147,3124,14808,5981,16199,6076,4317,7380,9521,9916,5987,7858,3044,15792,6265,3821,317683
2/27/22,3448,12061,2607,2215,2379,9776,42072,8695,2165,3470,14635,6640,8274,19045,46444,8669,5150,3124,14812,5992,16212,6092,4318,7381,9528,9924,5993,7861,3049,15829,6331,3823,318014
2/28/22,3448,12064,2607,2216,2379,9776,42085,8695,2168,3470,14638,6641,8278,19048,46451,8679,5151,3124,14812,5993,16214,6092,4319,7381,9528,9929,5993,7861,3050,15831,6342,3823,318086
3/1/22,3448,12066,2607,2216,2381,9776,42101,8695,2168,3470,14639,6645,8280,19057,46459,8683,5154,3125,14814,5994,16214,6092,4319,7381,9528,9930,5995,7861,3050,15834,6343,3824,318149
3/2/22,3455,12072,2612,2217,2383,9783,42153,8698,2171,3476,14657,6658,8288,19088,46522,8692,5160,3130,14819,6003,16230,6102,4321,7387,9542,9943,5999,7875,3050,15862,6358,3825,318531
3/3/22,3455,12072,2612,2217,2383,9783,42153,8698,2171,3476,14657,6658,8288,19088,46522,8692,5160,3130,14819,6003,16230,6102,4321,7387,9542,9943,5999,7875,3050,15862,6358,3825,318531
3/4/22,3455,12095,2612,2220,2384,9797,42181,8700,2172,3481,14684,6666,8295,19125,46566,8702,5162,3133,14825,6006,16235,6110,4321,7393,9545,9952,6002,7884,3051,15886,6368,3827,318835
3/5/22,3461,12096,2613,2223,2385,9809,42220,8703,2173,3502,14699,6673,8308,19189,46608,8706,5164,3134,14828,6029,16253,6116,4324,7405,9548,9951,6006,7893,3053,15940,6456,3828,319296
3/6/22,3464,12098,2616,2226,2386,9813,42257,8713,2173,3526,14713,6674,8316,19211,46661,8713,5167,3135,14838,6032,16264,6123,4324,7410,9553,9956,6008,7895,3054,15956,6500,3829,319604
3/7/22,3464,12104,2619,2226,2388,9825,42285,8720,2174,3553,14732,6676,8320,19228,46687,8728,5171,3137,14846,6040,16276,6127,4334,7411,9556,9960,6012,7903,3054,15962,6514,3827,319859
3/8/22,3464,12105,2619,2226,2388,9825,42292,8720,2176,3553,14733,6676,8321,19235,46693,8730,5171,3138,14846,6041,16277,6127,4334,7411,9556,9962,6013,7904,3054,15963,6521,3827,319901
3/9/22,3467,12114,2622,2226,2390,9833,42333,8722,2176,3558,14746,6676,8324,19241,46737,8738,5178,3139,14859,6056,16294,6135,4336,7417,9561,9974,6015,7913,3055,15979,6525,3827,320166
3/10/22,3471,12115,2622,2227,2391,9834,42359,8724,2181,3563,14759,6678,8334,19252,46780,8751,5182,3139,14863,6083,16302,6139,4337,7418,9566,9995,6017,7913,3058,15991,6537,3827,320408
3/11/22,3472,12122,2623,2228,2392,9838,42389,8727,2181,3562,14788,6678,8335,19261,46808,8760,5182,3140,14870,6089,16311,6148,4345,7418,9568,10008,6018,7915,3058,16006,6538,3829,320607
3/12/22,3472,12122,2623,2228,2392,9838,42389,8727,2181,3562,14788,6678,8335,19261,46808,8760,5182,3140,14870,6089,16311,6148,4345,7418,9568,10008,6018,7915,3058,16006,6538,3829,320607
3/13/22,3479,12142,2628,2229,2393,9854,42433,8731,2182,3564,14807,6684,8342,19273,46898,8765,5183,3143,14878,6097,16347,6151,4347,7422,9594,10037,6020,7919,3058,16061,6563,3830,321054
3/14/22,3479,12142,2628,2230,2393,9854,42439,8731,2182,3564,14812,6684,8342,19273,46901,8766,5185,3143,14878,6097,16347,6151,4350,7422,9594,10039,6020,7921,3058,16061,6587,3830,321103
3/15/22,3479,12144,2628,2230,2393,9854,42439,8731,2182,3564,14813,6684,8343,19273,46901,8767,5185,3143,14879,6098,16347,6151,4350,7422,9594,10040,6020,7921,3058,16063,6589,3830,321115
3/16/22,3479,12144,2628,2230,2393,9854,42439,8731,2182,3564,14813,6684,8343,19273,46901,8767,5185,3143,14879,6098,16347,6151,4350,7422,9594,10040,6020,7921,3058,16063,6589,3830,321115
3/17/22,3479,12154,2628,2232,2394,9857,42458,8748,2182,3565,14825,6689,8351,19293,46932,8773,5186,3145,14890,6103,16355,6159,4351,7430,9600,10042,6021,7934,3060,16083,6623,3833,321375
3/18/22,3482,12160,2636,2232,2398,9895,42509,8752,2183,3574,14827,6697,8355,19316,46979,8779,5202,3161,14901,6116,16369,6168,4365,7441,9608,10046,6023,7948,3061,16148,6640,3835,321806
3/19/22,3482,12160,2636,2232,2398,9895,42509,8752,2183,3574,14827,6697,8355,19316,46979,8779,5202,3161,14901,6116,16369,6168,4365,7441,9608,10046,6023,7948,3061,16148,6640,3835,321806
3/20/22,3482,12164,2637,2233,2398,9895,42521,8761,2183,3579,14832,6698,8354,19323,46985,8780,5203,3161,14913,6119,16375,6172,4366,7445,9618,10051,6025,7950,3061,16166,6643,3838,321931
3/21/22,3482,12179,2639,2233,2398,9894,42529,8766,2183,3580,14835,6699,8355,19331,47000,8782,5204,3161,14916,6121,16380,6173,4374,7448,9622,10053,6024,7952,3063,16170,6687,3839,322072
3/22/22,3482,12180,2639,2234,2398,9894,42531,8766,2183,3580,14835,6699,8355,19336,47004,8784,5204,3161,14916,6123,16380,6173,4374,7448,9622,10053,6027,7952,3063,16170,6687,3839,322092
3/23/22,3482,12180,2639,2234,2400,9894,42541,8767,2183,3580,14835,6699,8358,19337,47007,8784,5204,3161,14916,6124,16380,6173,4374,7448,9622,10054,6027,7952,3064,16174,6687,3839,322119
3/24/22,3482,12180,2639,2234,2400,9894,42541,8767,2183,3580,14835,6699,8358,19337,47007,8784,5204,3161,14916,6124,16380,6173,4374,7448,9622,10054,6027,7952,3064,16174,6687,3839,322119
3/25/22,3483,12189,2639,2234,2400,9909,42560,8765,2184,3580,14840,6699,8364,19352,47021,8785,5207,3166,14921,6132,16384,6175,4376,7448,9627,10060,6029,7956,3064,16194,6690,3844,322277
3/26/22,3483,12194,2644,2234,2403,9918,42581,8764,2185,3582,14851,6701,8366,19407,47046,8795,5215,3171,14930,6137,16409,6178,4377,7451,9634,10073,6031,7964,3068,16256,6742,3844,322634
3/27/22,3483,12194,2644,2234,2403,9918,42581,8764,2185,3582,14851,6701,8366,19407,47046,8795,5215,3171,14930,6137,16409,6178,4377,7451,9634,10073,6031,7964,3068,16256,6742,3844,322634
3/28/22,3483,12194,2645,2234,2403,9920,42591,8766,2186,3582,14852,6701,8366,19432,47072,8802,5216,3171,14933,6138,16418,6179,4377,7454,9635,10076,6031,7968,3068,16269,6743,3845,322750
3/29/22,3483,12194,2645,2234,2403,9920,42595,8766,2186,3582,14852,6701,8366,19435,47074,8802,5216,3171,14934,6138,16418,6179,4377,7454,9635,10077,6031,7968,3068,16269,6743,3845,322761
3/30/22,3485,12201,2646,2234,2403,9923,42602,8767,2187,3583,14853,6701,8370,19447,47077,8804,5216,3172,14936,6141,16419,6182,4378,7456,9639,10080,6033,7968,3068,16281,6747,3846,322845
3/31/22,3485,12201,2646,2234,2403,9923,42602,8767,2187,3583,14853,6701,8370,19447,47077,8804,5216,3172,14936,6141,16419,6182,4378,7456,9639,10080,6033,7968,3068,16281,6747,3846,322845
4/1/22,3489,12202,2649,2234,2404,9929,42617,8770,2189,3585,14859,6723,8372,19471,47089,8809,5218,3172,14945,6143,16423,6184,4379,7459,9642,10080,6035,7973,3070,16308,6748,3846,323016
4/2/22,3490,12212,2650,2234,2404,9937,42625,8771,2189,3585,14864,6724,8376,19488,47100,8810,5221,3172,14952,6144,16424,6185,4380,7459,9644,10081,6036,7973,3070,16333,6748,3846,323127
4/3/22,3490,12213,2650,2234,2406,9938,42625,8772,2189,3585,14866,6746,8376,19492,47101,8811,5250,3172,14954,6144,16426,6188,4380,7459,9645,10083,6037,7973,3071,16333,6757,3846,323212
4/4/22,3490,12213,2650,2235,2407,9938,42626,8772,2189,3585,14866,6747,8376,19497,47102,8812,5250,3172,14954,6144,16426,6189,4380,7459,9645,10083,6037,7973,3071,16332,6757,3846,323223
4/5/22,3490,12214,2650,2235,2407,9938,42628,8772,2189,3585,14866,6747,8376,19500,47103,8815,5250,3172,14954,6144,16428,6189,4380,7459,9645,10083,6037,7973,3071,16332,6757,3846,323235
4/6/22,3491,12215,2658,2235,2408,9940,42640,8772,2189,3586,14866,6747,8376,19505,47114,8815,5254,3172,14963,6147,16429,6189,4380,7461,9653,10086,6038,7974,3071,16341,6757,3846,323318
4/7/22,3495,12215,2680,2235,2408,9941,42650,8773,2190,3586,14869,6748,8381,19512,47122,8817,5256,3173,14964,6147,16430,6192,4380,7463,9654,10087,6039,7974,3071,16346,6759,3846,323403
4/8/22,3495,12217,2682,2235,2408,9943,42669,8775,2191,3589,14869,6751,8383,19525,47129,8817,5259,3181,14966,6143,16434,6192,4380,7464,9654,10095,6039,7974,3071,16372,6760,3846,323508
4/9/22,3496,12218,2682,2236,2408,9942,42692,8775,2191,3598,14868,6751,8388,19527,47141,8819,5266,3183,14974,6145,16436,6193,4380,7467,9654,10095,6039,7974,3072,16377,6763,3845,323595
4/10/22,3496,12220,2682,2240,2409,9945,42697,8774,2193,3598,14871,6751,8392,19552,47148,8819,5266,3195,14979,6148,16439,6193,4381,7469,9654,10096,6039,7978,3072,16385,6763,3847,323691
4/11/22,3496,12220,2682,2240,2409,9945,42697,8774,2193,3598,14871,6751,8392,19552,47148,8819,5266,3195,14979,6149,16439,6193,4381,7469,9654,10096,6039,7978,3073,16388,6792,3847,323725
4/12/22,3496,12220,2682,2240,2409,9945,42697,8774,2193,3598,14871,6751,8393,19552,47149,8819,5266,3195,14979,6149,16439,6193,4381,7469,9654,10096,6039,7978,3073,16388,6792,3847,323727
4/13/22,6992,24454,5364,4480,4818,19892,85458,17555,4388,7198,29747,13508,16792,39123,94319,17640,10534,6390,29971,12300,32879,12390,8761,14942,19312,20198,12080,15956,6146,32776,13596,7694,647653
4/15/22,3497,12232,2682,2240,2409,9947,42741,8781,2195,3599,14874,6754,8398,19562,47163,8820,5267,3194,14993,6155,16450,6195,4380,7472,9659,10103,6041,7978,3073,16388,6802,3847,323891
4/16/22,3497,12233,2682,2240,2409,9947,42742,8781,2195,3599,14877,6754,8398,19564,47163,8820,5267,3194,14993,6155,16450,6195,4380,7472,9659,10103,6041,7978,3073,16388,6807,3847,323903
4/17/22,3497,12236,2684,2240,2409,9947,42747,8782,2197,3599,14877,6754,8398,19564,47169,8820,5267,3194,15000,6155,16451,6196,4380,7472,9661,10104,6041,7980,3073,16390,6807,3847,323938
4/18/22,3497,12236,2684,2240,2409,9948,42748,8783,2197,3599,14877,6754,8398,19564,47169,8820,5267,3194,15002,6156,16451,6196,4380,7472,9661,10104,6041,7980,3073,16390,6807,3847,323944
4/19/22,3497,12236,2684,2240,2409,9948,42748,8783,2197,3599,14877,6754,8398,19564,47169,8820,5267,3194,15002,6156,16451,6196,4380,7472,9661,10104,6041,7980,3073,16390,6807,3847,323944
4/20/22,3498,12238,2684,2240,2409,9949,42750,8783,2198,3599,14877,6755,8399,19565,47173,8821,5267,3195,15003,6163,16451,6196,4380,7474,9663,10103,6041,7980,3073,16392,6807,3847,323973
4/21/22,3498,12238,2684,2240,2409,9950,42755,8783,2198,3600,14877,6755,8401,19567,47177,8822,5267,3196,15008,6165,16453,6197,4380,7475,9666,10104,6041,7980,3073,16391,6807,3847,324004
4/22/22,3498,12241,2684,2240,2409,9954,42757,8784,2198,3604,14876,6755,8401,19571,47179,8822,5267,3196,15006,6174,16453,6197,4379,7476,9666,10104,6041,7980,3073,16392,6807,3849,324033
4/23/22,3498,12241,2684,2240,2409,9954,42757,8784,2198,3604,14876,6755,8401,19571,47179,8822,5267,3196,15006,6174,16453,6197,4379,7476,9666,10104,6041,7980,3073,16392,6807,3849,324033
4/24/22,3498,12249,2688,2241,2409,9952,42766,8787,2198,3606,14878,6755,8402,19574,47185,8823,5268,3197,15010,6177,16453,6197,4379,7481,9691,10112,6041,7981,3073,16392,6807,3850,324120
4/25/22,3498,12249,2688,2241,2409,9952,42767,8787,2198,3606,14878,6755,8403,19574,47185,8823,5268,3197,15010,6177,16453,6197,4379,7481,9699,10112,6041,7981,3073,16391,6807,3850,324129
4/26/22,3498,12249,2688,2241,2409,9952,42769,8787,2198,3606,14879,6755,8403,19574,47185,8823,5268,3197,15010,6177,16453,6197,4379,7483,9699,10112,6041,7981,3073,16391,6807,3850,324134
4/27/22,3498,12255,2688,2241,2410,9952,42772,8787,2198,3613,14880,6755,8405,19576,47191,8823,5268,3198,15009,6177,16452,6197,4379,7484,9705,10112,6042,7981,3073,16395,6807,3850,324173
4/28/22,3498,12266,2689,2241,2410,9953,42787,8789,2198,3614,14880,6756,8406,19578,47197,8823,5268,3199,15009,6176,16452,6197,4379,7482,9711,10114,6042,7981,3073,16395,6808,3850,324221
4/29/22,3498,12268,2689,2241,2410,9953,42788,8789,2197,3615,14880,6756,8407,19579,47200,8824,5268,3199,15009,6184,16453,6197,4379,7484,9713,10119,6043,7981,3073,16400,6808,3850,324254
4/30/22,3500,12270,2689,2242,2410,9953,42789,8789,2197,3616,14880,6756,8408,19583,47204,8824,5268,3199,15011,6195,16452,6197,4379,7484,9720,10119,6044,7981,3073,16404,6808,3850,324294
5/1/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/2/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/3/22,3501,12274,2690,2242,2411,9954,42795,8791,2197,3616,14885,6756,8408,19597,47211,8824,5268,3199,15011,6197,16452,6197,4379,7485,9719,10119,6044,7982,3073,16415,6808,3850,324350
5/4/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/5/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/6/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/7/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/8/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/9/22,3501,12273,2690,2242,2411,9954,42794,8790,2197,3615,14883,6756,8408,19594,47211,8824,5268,3199,15009,6196,16452,6197,4379,7484,9719,10118,6044,7982,3073,16413,6808,3850,324334
5/10/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/11/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/12/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/13/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/14/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/15/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/16/22,3502,12277,2689,2242,2411,9959,42799,8797,2202,3616,14887,6758,8410,19620,47244,8827,5270,3200,15005,6191,16452,6195,4380,7484,9724,10119,6047,7992,3073,16426,6809,3858,324465
5/17/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/18/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/19/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/20/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/21/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/22/22,3507,12285,2691,2242,2411,9960,42803,8799,2202,3621,14883,6761,8411,19639,47267,8837,5275,3200,15005,6207,16462,6208,4381,7487,9731,10120,6046,7995,3073,16439,6811,3858,324617
5/24/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/25/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/26/22,7018,24578,5374,4484,4826,19922,85652,17598,4404,7264,29770,13524,16830,39320,94576,17692,10556,6398,30028,12396,32926,12422,8756,14974,19466,20258,12092,15988,6178,32926,13624,7716,649536
5/27/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/28/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/29/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/30/22,3509,12289,2687,2242,2413,9961,42826,8799,2202,3632,14885,6762,8415,19660,47288,8846,5278,3199,15014,6198,16463,6211,4378,7487,9733,10129,6046,7994,3089,16463,6812,3858,324768
5/31/22,3509,12296,2683,2243,2413,9964,42830,8803,2202,3638,14884,6767,8420,19683,47300,8847,5279,3200,14992,6201,16464,6215,4378,7486,9750,10131,6049,7996,3091,16508,6815,3858,324895
6/1/22,3509,12296,2683,2243,2413,9964,42830,8805,2202,3639,14884,6767,8421,19684,47302,8848,5279,3200,14992,6201,16465,6214,4379,7488,9750,10131,6050,7998,3091,16520,6815,3859,324922
6/2/22,3509,12296,2684,2243,2413,9965,42830,8806,2202,3639,14883,6767,8421,19684,47303,8848,5279,3200,14992,6201,16466,6215,4379,7489,9754,10137,6050,8002,3091,16529,6815,3859,324951
6/3/22,3509,12295,2684,2244,2413,9965,42832,8806,2202,3639,14884,6767,8421,19691,47304,8848,5279,3200,14991,6201,16462,6216,4379,7491,9754,10137,6050,8003,3091,16534,6815,3859,324966
6/4/22,3509,12295,2684,2244,2413,9965,42832,8806,2202,3639,14884,6767,8421,19691,47304,8848,5279,3200,14991,6201,16462,6216,4379,7491,9754,10137,6050,8003,3091,16534,6815,3859,324966
6/5/22,3511,12295,2684,2244,2413,9969,42836,8806,2202,3640,14885,6769,8421,19693,47308,8848,5279,3201,14999,6201,16462,6216,4378,7493,9755,10138,6050,8003,3091,16536,6815,3859,325000
6/6/22,3511,12295,2684,2244,2413,9971,42837,8806,2202,3640,14886,6769,8421,19701,47310,8849,5279,3201,15000,6201,16462,6216,4378,7493,9755,10138,6050,8003,3091,16537,6815,3859,325017
6/7/22,3511,12295,2684,2244,2413,9973,42838,8806,2202,3640,14886,6769,8421,19701,47312,8849,5279,3201,15000,6201,16462,6216,4378,7493,9755,10138,6050,8003,3091,16537,6816,3859,325023
6/8/22,3513,12297,2685,2244,2413,9976,42839,8806,2202,3640,14887,6769,8421,19701,47314,8849,5280,3201,15001,6201,16462,6215,4378,7493,9755,10139,6050,8003,3091,16542,6816,3859,325042
6/9/22,3513,12299,2685,2244,2413,9976,42841,8806,2202,3640,14887,6770,8423,19707,47314,8849,5280,3201,14998,6201,16462,6215,4378,7493,9756,10139,6050,8003,3091,16544,6816,3859,325055
6/10/22,3513,12299,2685,2244,2413,9976,42841,8806,2202,3640,14887,6770,8423,19707,47314,8849,5280,3201,14998,6201,16462,6215,4378,7493,9756,10139,6050,8003,3091,16544,6816,3859,325055
6/11/22,3516,12299,2685,2244,2413,9978,42850,8808,2201,3640,14888,6771,8423,19708,47326,8850,5280,3201,14999,6201,16463,6215,4378,7493,9763,10145,6050,8003,3092,16584,6817,3860,325144
6/12/22,3518,12299,2685,2244,2413,9980,42851,8808,2201,3640,14889,6772,8423,19713,47326,8851,5280,3201,15000,6207,16464,6215,4380,7496,9772,10149,6050,8004,3092,16584,6818,3861,325186
6/13/22,3518,12299,2685,2244,2413,9983,42852,8808,2201,3640,14889,6772,8423,19713,47327,8851,5280,3201,15001,6208,16464,6215,4380,7496,9772,10149,6050,8004,3092,16585,6818,3861,325194
