FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,Chiapas,Mexico,2022-07-23 04:20:53,16.7569,-93.1292,42010,2420,,,"Chiapas, Mexico",733.1118582806301,5.760533206379433
,,Chihuahua,Mexico,2022-07-23 04:20:53,28.633,-106.0691,147620,10035,,,"Chihuahua, Mexico",3883.2172778704753,6.797859368649235
,,Ciudad de Mexico,Mexico,2022-07-23 04:20:53,19.4326,-99.1332,1636707,43167,,,"Ciudad de Mexico, Mexico",18148.03665073855,2.6374299126233347
,,Coahuila,Mexico,2022-07-23 04:20:53,27.0587,-101.7068,166487,8855,,,"Coahuila, Mexico",5172.459859820053,5.318733594815211
,,Colima,Mexico,2022-07-23 04:20:53,19.1223,-104.0072,64030,2217,,,"Colima, Mexico",8155.09843304426,3.46243948149305
,,Durango,Mexico,2022-07-23 04:20:53,24.5593,-104.6588,75314,3650,,,"Durango, Mexico",4029.650143713523,4.846376503704491
,,Guanajuato,Mexico,2022-07-23 04:20:53,21.019,-101.2574,317120,14925,,,"Guanajuato, Mexico",5091.700217158317,4.706420282542886
,,Guerrero,Mexico,2022-07-23 04:20:53,17.4392,-99.5451,108802,6784,,,"Guerrero, Mexico",2975.1318549824887,6.235179500376831
,,Hidalgo,Mexico,2022-07-23 04:20:53,20.0911,-98.7624,107603,8453,,,"Hidalgo, Mexico",3486.343698544654,7.855728929490813
,,Jalisco,Mexico,2022-07-23 04:20:53,20.6595,-103.3494,267801,19814,,,"Jalisco, Mexico",3184.432535171022,7.398777450420274
,,Mexico,Mexico,2022-07-23 04:20:53,19.4969,-99.7233,655673,47516,,,"Mexico, Mexico",3762.2268801724144,7.246905088359594
,,Michoacan,Mexico,2022-07-23 04:20:53,19.5665,-101.7068,102641,8879,,,"Michoacan, Mexico",2127.0978308331264,8.650539258191172
,,Morelos,Mexico,2022-07-23 04:20:53,18.6813,-99.1013,78402,5288,,,"Morelos, Mexico",3835.6054475949313,6.7447258998494934
,,Nayarit,Mexico,2022-07-23 04:20:53,21.7514,-104.8455,68011,3212,,,"Nayarit, Mexico",5278.01727650242,4.722765435003161
,,Nuevo Leon,Mexico,2022-07-23 04:20:53,25.5922,-99.9962,368899,15146,,,"Nuevo Leon, Mexico",6575.560416979715,4.105730836895735
,,Oaxaca,Mexico,2022-07-23 04:20:53,17.0732,-96.7266,135527,6253,,,"Oaxaca, Mexico",3270.7604245880325,4.613840784493127
,,Puebla,Mexico,2022-07-23 04:20:53,19.0414,-98.2063,191403,16523,,,"Puebla, Mexico",2898.0909995395527,8.632571067329144
,,Queretaro,Mexico,2022-07-23 04:20:53,20.5888,-100.3899,164118,6233,,,"Queretaro, Mexico",7199.304099731668,3.797877137181784
,,Quintana Roo,Mexico,2022-07-23 04:20:53,19.1817,-88.4791,109895,4404,,,"Quintana Roo, Mexico",6377.1609491086365,4.007461667955776
,,San Luis Potosi,Mexico,2022-07-23 04:20:53,22.1565,-100.9855,213114,7538,,,"San Luis Potosi, Mexico",7435.570184589598,3.537074054262038
,,Sinaloa,Mexico,2022-07-23 04:20:53,25.1721,-107.4795,159777,9824,,,"Sinaloa, Mexico",5061.561631007827,6.148569568836566
,,Sonora,Mexico,2022-07-23 04:20:53,29.2972,-110.3309,183404,10212,,,"Sonora, Mexico",5964.8523698713225,5.568035593553031
,,Tabasco,Mexico,2022-07-23 04:20:53,17.8409,-92.6189,207925,6079,,,"Tabasco, Mexico",8083.27375600001,2.9236503546952024
,,Tamaulipas,Mexico,2022-07-23 04:20:53,24.2669,-98.8363,165969,8083,,,"Tamaulipas, Mexico",4546.346054705498,4.870186601112256
,,Tlaxcala,Mexico,2022-07-23 04:20:53,19.3139,-98.2404,50437,3098,,,"Tlaxcala, Mexico",3654.8259397932334,6.142316156789659
,,Unknown,Mexico,2022-07-23 04:20:53,,,0,0,,,"Unknown, Mexico",,
,,Veracruz,Mexico,2022-07-23 04:20:53,19.1738,-96.1342,208385,16782,,,"Veracruz, Mexico",2440.14481732843,8.053362766034024
,,Yucatan,Mexico,2022-07-23 04:20:53,20.7099,-89.0943,131726,6870,,,"Yucatan, Mexico",5830.91127520807,5.215371301033964
,,Zacatecas,Mexico,2022-07-23 04:20:53,22.7709,-102.5832,73323,3871,,,"Zacatecas, Mexico",4400.015362218304,5.279380276311662
,,Aguascalientes,Mexico,2020-07-24 03:34:53,21.8853,-102.2916,3620,224,2889,507,"Aguascalientes, Mexico",252.3289896036274,6.1878453038674035
,,Baja California,Mexico,2020-07-24 03:34:53,30.8406,-115.2838,12533,2445,9227,861,"Baja California, Mexico",344.7993159586538,19.50849756642464
,,Baja California Sur,Mexico,2020-07-24 03:34:53,26.0444,-111.6661,3482,124,2460,898,"Baja California Sur, Mexico",432.70353966904764,3.5611717403790926
,,Campeche,Mexico,2020-07-24 03:34:53,19.8301,-90.5349,3845,406,2915,524,"Campeche, Mexico",384.26290978466284,10.559167750325097
,,Chiapas,Mexico,2020-07-24 03:34:53,16.7569,-93.1292,5547,851,4491,205,"Chiapas, Mexico",96.8000827870187,15.341626104200468
,,Chihuahua,Mexico,2020-07-24 03:34:53,28.63300000000001,-106.0691,4635,822,3204,609,"Chihuahua, Mexico",121.92597265228054,17.734627831715212
,,Ciudad de Mexico,Mexico,2020-07-24 03:34:53,19.4326,-99.1332,66444,8529,50980,6935,"Ciudad de Mexico, Mexico",736.740386166658,12.836373487448077
,,Coahuila,Mexico,2020-07-24 03:34:53,27.0587,-101.7068,10404,530,7373,2501,"Coahuila, Mexico",323.2340806283243,5.094194540561323
,,Colima,Mexico,2020-07-24 03:34:53,19.1223,-104.0072,1316,161,667,488,"Colima, Mexico",167.61064404007882,12.23404255319149
,,Durango,Mexico,2020-07-24 03:34:53,24.5593,-104.6588,3536,252,2541,743,"Durango, Mexico",189.19248623325038,7.126696832579186
,,Guanajuato,Mexico,2020-07-24 03:34:53,21.019,-101.2574,16270,814,12040,3416,"Guanajuato, Mexico",261.2322229224452,5.003073140749846
,,Guerrero,Mexico,2020-07-24 03:34:53,17.4392,-99.5451,9576,1279,7126,1171,"Guerrero, Mexico",261.8505417484266,13.356307435254804
,,Hidalgo,Mexico,2020-07-24 03:34:53,20.0911,-98.7624,5898,936,4056,906,"Hidalgo, Mexico",191.09555620211677,15.869786368260428
,,Jalisco,Mexico,2020-07-24 03:34:53,20.6595,-103.3494,11473,1340,7970,2163,"Jalisco, Mexico",136.4259075806929,11.679595572213023
,,Mexico,Mexico,2020-07-24 03:34:53,19.4969,-99.7233,48592,5979,37701,4912,"Mexico, Mexico",278.8190585266405,12.304494567006914
,,Michoacan,Mexico,2020-07-24 03:34:53,19.5665,-101.7068,8600,654,6891,1055,"Michoacan, Mexico",178.2235300237224,7.604651162790698
,,Morelos,Mexico,2020-07-24 03:34:53,18.6813,-99.1013,3764,800,2674,290,"Morelos, Mexico",184.14350277731845,21.253985122210416
,,Nayarit,Mexico,2020-07-24 03:34:53,21.7514,-104.8455,3003,309,2101,593,"Nayarit, Mexico",233.04885799851152,10.289710289710289
,,Nuevo Leon,Mexico,2020-07-24 03:34:53,25.5922,-99.9962,13720,820,8980,3920,"Nuevo Leon, Mexico",244.55661013166664,5.97667638483965
,,Oaxaca,Mexico,2020-07-24 03:34:53,17.0732,-96.7266,9337,839,7601,897,"Oaxaca, Mexico",225.3358377620582,8.985755596015851
,,Puebla,Mexico,2020-07-24 03:34:53,19.0414,-98.2063,17797,2116,13076,2605,"Puebla, Mexico",269.4697863607437,11.889644322076755
,,Queretaro,Mexico,2020-07-24 03:34:53,20.5888,-100.3899,3155,440,2282,433,"Queretaro, Mexico",138.39922759632344,13.946117274167987
,,Quintana Roo,Mexico,2020-07-24 03:34:53,19.1817,-88.4791,6560,864,4504,1192,"Quintana Roo, Mexico",380.6740600223182,13.170731707317072
,,San Luis Potosi,Mexico,2020-07-24 03:34:53,22.1565,-100.9855,6726,354,3908,2464,"San Luis Potosi, Mexico",234.67085720107377,5.2631578947368425
,,Sinaloa,Mexico,2020-07-24 03:34:53,25.1721,-107.4795,11918,1970,9086,862,"Sinaloa, Mexico",377.5492813005081,16.529619063601274
,,Sonora,Mexico,2020-07-24 03:34:53,29.2972,-110.3309,15611,1621,12817,1173,"Sonora, Mexico",507.71690010065873,10.383703798603548
,,Tabasco,Mexico,2020-07-24 03:34:53,17.8409,-92.6189,18747,1739,14507,2501,"Tabasco, Mexico",728.8067000299733,9.276150850802795
,,Tamaulipas,Mexico,2020-07-24 03:34:53,24.2669,-98.8363,12437,814,9179,2444,"Tamaulipas, Mexico",340.68353657835064,6.5449867331350005
,,Tlaxcala,Mexico,2020-07-24 03:34:53,19.3139,-98.2404,4036,577,2780,679,"Tlaxcala, Mexico",292.46143690158993,14.29633300297324
,,Veracruz,Mexico,2020-07-24 03:34:53,19.1738,-96.1342,18065,2350,12561,3154,"Veracruz, Mexico",211.53737613090235,13.008580127318018
,,Yucatan,Mexico,2020-07-24 03:34:53,20.7099,-89.0943,7964,763,5562,1639,"Yucatan, Mexico",352.5300805896867,9.580612757408337
,,Zacatecas,Mexico,2020-07-24 03:34:53,22.7709,-102.5832,2101,186,1305,610,"Zacatecas, Mexico",126.07820569290206,8.852927177534507
,,Aguascalientes,Mexico,2021-07-24 00:21:36,21.8853,-102.2916,27359,2485,0,24874,"Aguascalientes, Mexico",1907.0355874490724,9.082934317774772
,,Baja California,Mexico,2021-07-24 00:21:36,30.8406,-115.2838,51982,8841,0,43141,"Baja California, Mexico",1430.0931973320626,17.007810395906276
,,Baja California Sur,Mexico,2021-07-24 00:21:36,26.0444,-111.6661,47038,1896,0,45142,"Baja California Sur, Mexico",5845.350114575722,4.030783621752626
,,Campeche,Mexico,2021-07-24 00:21:36,19.8301,-90.5349,13741,1422,0,12319,"Campeche, Mexico",1373.2527030821982,10.348591805545448
,,Chiapas,Mexico,2021-07-24 00:21:36,16.7569,-93.1292,13392,1721,0,11671,"Chiapas, Mexico",233.70230911911923,12.850955794504182
,,Chihuahua,Mexico,2021-07-24 00:21:36,28.633000000000006,-106.0691,59351,7626,0,51725,"Chihuahua, Mexico",1561.2574763507016,12.848983167933143
,,Ciudad de Mexico,Mexico,2021-07-24 00:21:36,19.4326,-99.1332,752501,35344,0,717157,"Ciudad de Mexico, Mexico",8343.836574119505,4.696870834723144
,,Coahuila,Mexico,2021-07-24 00:21:36,27.0587,-101.7068,71533,6517,0,65016,"Coahuila, Mexico",2222.4051796987624,9.110480477541834
,,Colima,Mexico,2021-07-24 00:21:36,19.1223,-104.0072,13971,1247,0,12724,"Colima, Mexico",1779.398410246156,8.925631665593015
,,Durango,Mexico,2021-07-24 00:21:36,24.5593,-104.6588,36105,2525,0,33580,"Durango, Mexico",1931.7858358177332,6.993491206204127
,,Guanajuato,Mexico,2021-07-24 00:21:36,21.019,-101.2574,136334,11143,0,125191,"Guanajuato, Mexico",2188.9879459071076,8.173309665967404
,,Guerrero,Mexico,2021-07-24 00:21:36,17.4392,-99.5451,47179,4671,0,42508,"Guerrero, Mexico",1290.084242810048,9.900591364802137
,,Hidalgo,Mexico,2021-07-24 00:21:36,20.0911,-98.7624,42244,6360,0,35884,"Hidalgo, Mexico",1368.708151271994,15.055392481772559
,,Jalisco,Mexico,2021-07-24 00:21:36,20.6595,-103.3494,98544,12926,0,85618,"Jalisco, Mexico",1171.7906943808769,13.116983276505927
,,Mexico,Mexico,2021-07-24 00:21:36,19.4969,-99.7233,279311,37870,0,241441,"Mexico, Mexico",1602.6759560449145,13.55836325816026
,,Michoacan,Mexico,2021-07-24 00:21:36,19.5665,-101.7068,51560,6084,0,45476,"Michoacan, Mexico",1068.5122334910611,11.799844840961986
,,Morelos,Mexico,2021-07-24 00:21:36,18.6813,-99.1013,36132,3641,0,32491,"Morelos, Mexico",1767.6602131642057,10.076940108491089
,,Nayarit,Mexico,2021-07-24 00:21:36,21.7514,-104.8455,15858,1944,0,13914,"Nayarit, Mexico",1230.6655977823496,12.258796821793416
,,Nuevo Leon,Mexico,2021-07-24 00:21:36,25.5922,-99.9962,136014,9964,0,126050,"Nuevo Leon, Mexico",2424.42585790441,7.325716470363345
,,Oaxaca,Mexico,2021-07-24 00:21:36,17.0732,-96.7266,52574,4082,0,48492,"Oaxaca, Mexico",1268.802220681423,7.764294137786739
,,Puebla,Mexico,2021-07-24 00:21:36,19.0414,-98.2063,88932,12418,0,76514,"Puebla, Mexico",1346.5464426944798,13.963477713309045
,,Queretaro,Mexico,2021-07-24 00:21:36,20.5888,-100.3899,72504,4529,0,67975,"Queretaro, Mexico",3180.5063700931332,6.246551914377138
,,Quintana Roo,Mexico,2021-07-24 00:21:36,19.1817,-88.4791,40301,3225,0,37076,"Quintana Roo, Mexico",2338.6501970974764,8.00228282176621
,,San Luis Potosi,Mexico,2021-07-24 00:21:36,22.1565,-100.9855,68116,5491,0,62625,"San Luis Potosi, Mexico",2376.574503286997,8.061248458511951
,,Sinaloa,Mexico,2021-07-24 00:21:36,25.1721,-107.4795,53050,6761,0,46289,"Sinaloa, Mexico",1680.5663175861682,12.744580584354383
,,Sonora,Mexico,2021-07-24 00:21:36,29.2972,-110.3309,85539,6922,0,78617,"Sonora, Mexico",2781.986798905275,8.092215246846468
,,Tabasco,Mexico,2021-07-24 00:21:36,17.8409,-92.6189,83869,4388,0,79481,"Tabasco, Mexico",3260.483764058987,5.231968903885822
,,Tamaulipas,Mexico,2021-07-24 00:21:36,24.2669,-98.8363,70868,5453,0,65415,"Tamaulipas, Mexico",1941.2688646968363,7.694587119715528
,,Tlaxcala,Mexico,2021-07-24 00:21:36,19.3139,-98.2404,20684,2610,0,18074,"Tlaxcala, Mexico",1498.828632525393,12.618449042738348
,,Unknown,Mexico,2021-07-24 00:21:36,,,0,0,2120815,0,"Unknown, Mexico",,
,,Veracruz,Mexico,2021-07-24 00:21:36,19.1738,-96.1342,74744,10461,0,64283,"Veracruz, Mexico",875.2366256035519,13.995772235898533
,,Yucatan,Mexico,2021-07-24 00:21:36,20.7099,-89.0943,52615,4475,0,48140,"Yucatan, Mexico",2329.026894804918,8.505179131426399
,,Zacatecas,Mexico,2021-07-24 00:21:36,22.7709,-102.5832,32215,2912,0,29303,"Zacatecas, Mexico",1933.1791510694145,9.03926742200838
,,Aguascalientes,Mexico,2022-07-24 04:20:47,21.8853,-102.2916,77059,3526,,,"Aguascalientes, Mexico",5371.331383940863,4.5757147121037125
,,Baja California,Mexico,2022-07-24 04:20:47,30.8406,-115.2838,151232,12343,,,"Baja California, Mexico",4160.591251181611,8.161632458738891
,,Baja California Sur,Mexico,2022-07-24 04:20:47,26.0444,-111.6661,118773,2708,,,"Baja California Sur, Mexico",14759.763790095289,2.279979456610509
,,Campeche,Mexico,2022-07-24 04:20:47,19.8301,-90.5349,41027,2264,,,"Campeche, Mexico",4100.170194989692,5.51831720574256
,,Chiapas,Mexico,2022-07-24 04:20:47,16.7569,-93.1292,42124,2422,,,"Chiapas, Mexico",735.1012596575403,5.749691387332637
,,Chihuahua,Mexico,2022-07-24 04:20:47,28.633,-106.0691,148376,10039,,,"Chihuahua, Mexico",3903.1042326331776,6.765919016552542
,,Ciudad de Mexico,Mexico,2022-07-24 04:20:47,19.4326,-99.1332,1643080,43182,,,"Ciudad de Mexico, Mexico",18218.701368110174,2.62811305596806
,,Coahuila,Mexico,2022-07-24 04:20:47,27.0587,-101.7068,167497,8857,,,"Coahuila, Mexico",5203.838793060596,5.287855901896751
,,Colima,Mexico,2022-07-24 04:20:47,19.1223,-104.0072,64330,2217,,,"Colima, Mexico",8193.307546427257,3.446292554018343
,,Durango,Mexico,2022-07-24 04:20:47,24.5593,-104.6588,75553,3650,,,"Durango, Mexico",4042.4377580262335,4.8310457559593925
,,Guanajuato,Mexico,2022-07-24 04:20:47,21.019,-101.2574,319028,14931,,,"Guanajuato, Mexico",5122.335194499191,4.680153466153441
,,Guerrero,Mexico,2022-07-24 04:20:47,17.4392,-99.5451,109433,6785,,,"Guerrero, Mexico",2992.38620876729,6.200140725375344
,,Hidalgo,Mexico,2022-07-24 04:20:47,20.0911,-98.7624,108112,8454,,,"Hidalgo, Mexico",3502.835329285054,7.819668491934291
,,Jalisco,Mexico,2022-07-24 04:20:47,20.6595,-103.3494,268498,19817,,,"Jalisco, Mexico",3192.720590394917,7.380688124306326
,,Mexico,Mexico,2022-07-24 04:20:47,19.4969,-99.7233,658286,47534,,,"Mexico, Mexico",3777.2201753636,7.220873602051388
,,Michoacan,Mexico,2022-07-24 04:20:47,19.5665,-101.7068,103137,8881,,,"Michoacan, Mexico",2137.376769308913,8.61087679494265
,,Morelos,Mexico,2022-07-24 04:20:47,18.6813,-99.1013,79041,5289,,,"Morelos, Mexico",3866.8667914511234,6.691463923786389
,,Nayarit,Mexico,2022-07-24 04:20:47,21.7514,-104.8455,68319,3212,,,"Nayarit, Mexico",5301.919723476626,4.7014739677103
,,Nuevo Leon,Mexico,2022-07-24 04:20:47,25.5922,-99.9962,370646,15152,,,"Nuevo Leon, Mexico",6606.7003876721365,4.087997712102653
,,Oaxaca,Mexico,2022-07-24 04:20:47,17.0732,-96.7266,136116,6255,,,"Oaxaca, Mexico",3284.975141139586,4.595345146786564
,,Puebla,Mexico,2022-07-24 04:20:47,19.0414,-98.2063,192420,16527,,,"Puebla, Mexico",2913.4897056545656,8.589024009978173
,,Queretaro,Mexico,2022-07-24 04:20:47,20.5888,-100.3899,165022,6235,,,"Queretaro, Mexico",7238.959536101581,3.7782841075735356
,,Quintana Roo,Mexico,2022-07-24 04:20:47,19.1817,-88.4791,109998,4404,,,"Quintana Roo, Mexico",6383.137996087646,4.003709158348333
,,San Luis Potosi,Mexico,2022-07-24 04:20:47,22.1565,-100.9855,214310,7541,,,"San Luis Potosi, Mexico",7477.298752120446,3.5187345434184127
,,Sinaloa,Mexico,2022-07-24 04:20:47,25.1721,-107.4795,160661,9830,,,"Sinaloa, Mexico",5089.565789815483,6.118473058178401
,,Sonora,Mexico,2022-07-24 04:20:47,29.2972,-110.3309,184258,10215,,,"Sonora, Mexico",5992.627030859469,5.543856983143201
,,Tabasco,Mexico,2022-07-24 04:20:47,17.8409,-92.6189,208478,6080,,,"Tabasco, Mexico",8104.77213468015,2.9163748692907645
,,Tamaulipas,Mexico,2022-07-24 04:20:47,24.2669,-98.8363,166585,8086,,,"Tamaulipas, Mexico",4563.219983991681,4.853978449440226
,,Tlaxcala,Mexico,2022-07-24 04:20:47,19.3139,-98.2404,50858,3099,,,"Tlaxcala, Mexico",3685.332942998281,6.09343662747257
,,Unknown,Mexico,2022-07-24 04:20:47,,,0,0,,,"Unknown, Mexico",,
,,Veracruz,Mexico,2022-07-24 04:20:47,19.1738,-96.1342,209282,16794,,,"Veracruz, Mexico",2450.648499940631,8.024579275809673
,,Yucatan,Mexico,2022-07-24 04:20:47,20.7099,-89.0943,132215,6872,,,"Yucatan, Mexico",5852.557082517004,5.197594826608176
,,Zacatecas,Mexico,2022-07-24 04:20:47,22.7709,-102.5832,73639,3872,,,"Zacatecas, Mexico",4418.978100437703,5.258083352571328
,,Aguascalientes,Mexico,2020-07-25 04:47:39,21.8853,-102.2916,3692,231,2935,526,"Aguascalientes, Mexico",257.34768773939015,6.256771397616468
,,Baja California,Mexico,2020-07-25 04:47:39,30.8406,-115.2838,12655,2469,9332,854,"Baja California, Mexico",348.1556964379449,19.51007506914263
,,Baja California Sur,Mexico,2020-07-25 04:47:39,26.0444,-111.6661,3586,136,2546,904,"Baja California Sur, Mexico",445.62748226685954,3.792526491912995
,,Campeche,Mexico,2020-07-25 04:47:39,19.8301,-90.5349,4039,419,3110,510,"Campeche, Mexico",403.6509473654755,10.373854914582818
,,Chiapas,Mexico,2020-07-25 04:47:39,16.7569,-93.1292,5588,859,4557,172,"Chiapas, Mexico",97.51556924713547,15.372226198997852
,,Chihuahua,Mexico,2020-07-25 04:47:39,28.63300000000001,-106.0691,4719,839,3287,593,"Chihuahua, Mexico",124.13563429258078,17.779190506463234
,,Ciudad de Mexico,Mexico,2020-07-25 04:47:39,19.4326,-99.1332,67597,8601,52257,6739,"Ciudad de Mexico, Mexico",749.5250117950092,12.72393745284554
,,Coahuila,Mexico,2020-07-25 04:47:39,27.0587,-101.7068,10690,548,7707,2435,"Coahuila, Mexico",332.11960033802256,5.126286248830683
,,Colima,Mexico,2020-07-25 04:47:39,19.1223,-104.0072,1429,170,737,522,"Colima, Mexico",182.0027434143409,11.896431070678796
,,Durango,Mexico,2020-07-25 04:47:39,24.5593,-104.6588,3592,256,2614,722,"Durango, Mexico",192.18874732744212,7.12694877505568
,,Guanajuato,Mexico,2020-07-25 04:47:39,21.019000000000002,-101.2574,16902,835,12600,3467,"Guanajuato, Mexico",271.37965776491507,4.940243758135132
,,Guerrero,Mexico,2020-07-25 04:47:39,17.4392,-99.5451,9719,1289,7260,1170,"Guerrero, Mexico",265.760799420735,13.262681345817471
,,Hidalgo,Mexico,2020-07-25 04:47:39,20.0911,-98.7624,5978,945,4080,953,"Hidalgo, Mexico",193.68756103361378,15.807962529274004
,,Jalisco,Mexico,2020-07-25 04:47:39,20.6595,-103.3494,11753,1361,8243,2149,"Jalisco, Mexico",139.75539891884281,11.580022122011401
,,Mexico,Mexico,2020-07-25 04:47:39,19.4969,-99.7233,49086,6035,38413,4638,"Mexico, Mexico",281.6536118463672,12.29474799331785
,,Michoacan,Mexico,2020-07-25 04:47:39,19.5665,-101.7068,8665,659,6917,1089,"Michoacan, Mexico",179.5705683320412,7.60530871321408
,,Morelos,Mexico,2020-07-25 04:47:39,18.6813,-99.1013,3780,802,2701,277,"Morelos, Mexico",184.92625943099463,21.21693121693122
,,Nayarit,Mexico,2020-07-25 04:47:39,21.7514,-104.8455,3075,325,2130,620,"Nayarit, Mexico",238.63644300546886,10.56910569105691
,,Nuevo Leon,Mexico,2020-07-25 04:47:39,25.5922,-99.9962,14358,877,9535,3946,"Nuevo Leon, Mexico",255.92884899930536,6.108093049171194
,,Oaxaca,Mexico,2020-07-25 04:47:39,17.0732,-96.7266,9514,847,7772,895,"Oaxaca, Mexico",229.60749282084413,8.902669749842337
,,Puebla,Mexico,2020-07-25 04:47:39,19.0414,-98.2063,18019,2147,13601,2271,"Puebla, Mexico",272.8311558371771,11.915200621566125
,,Queretaro,Mexico,2020-07-25 04:47:39,20.5888,-100.3899,3225,448,2356,421,"Queretaro, Mexico",141.46989191700257,13.891472868217054
,,Quintana Roo,Mexico,2020-07-25 04:47:39,19.1817,-88.4791,6800,883,4701,1216,"Quintana Roo, Mexico",394.60115977923226,12.985294117647058
,,San Luis Potosi,Mexico,2020-07-25 04:47:39,22.1565,-100.9855,6986,376,3966,2644,"San Luis Potosi, Mexico",243.7422849251712,5.382192957343258
,,Sinaloa,Mexico,2020-07-25 04:47:39,25.1721,-107.4795,12018,1991,9202,825,"Sinaloa, Mexico",380.7171725683425,16.56681644200366
,,Sonora,Mexico,2020-07-25 04:47:39,29.2972,-110.3309,16034,1685,13292,1057,"Sonora, Mexico",521.4741385057948,10.508918548085319
,,Tabasco,Mexico,2020-07-25 04:47:39,17.8409,-92.6189,19036,1779,14910,2347,"Tabasco, Mexico",740.0418382552181,9.345450724942214
,,Tamaulipas,Mexico,2020-07-25 04:47:39,24.2669,-98.8363,12833,842,9533,2458,"Tamaulipas, Mexico",351.53106254804004,6.561209382061872
,,Tlaxcala,Mexico,2020-07-25 04:47:39,19.3139,-98.2404,4110,584,2944,582,"Tlaxcala, Mexico",297.82371299938916,14.209245742092458
,,Veracruz,Mexico,2020-07-25 04:47:39,19.1738,-96.1342,18463,2432,12999,3032,"Veracruz, Mexico",216.19787298670633,13.172290526999946
,,Yucatan,Mexico,2020-07-25 04:47:39,20.7099,-89.0943,8145,780,5779,1586,"Yucatan, Mexico",360.54212787581594,9.576427255985267
,,Zacatecas,Mexico,2020-07-25 04:47:39,22.7709,-102.5832,2199,195,1366,638,"Zacatecas, Mexico",131.95905488752575,8.867667121418826
,,Aguascalientes,Mexico,2021-07-25 04:22:12,21.8853,-102.2916,27420,2485,0,24935,"Aguascalientes, Mexico",1911.287540036316,9.062727935813275
,,Baja California,Mexico,2021-07-25 04:22:12,30.8406,-115.2838,52100,8867,0,43233,"Baja California, Mexico",1433.3395325497377,17.01919385796545
,,Baja California Sur,Mexico,2021-07-25 04:22:12,26.0444,-111.6661,47363,1901,0,45462,"Baja California Sur, Mexico",5885.737435193884,4.013681565779195
,,Campeche,Mexico,2021-07-25 04:22:12,19.8301,-90.5349,13830,1426,0,12404,"Campeche, Mexico",1382.1472151682412,10.310918293564715
,,Chiapas,Mexico,2021-07-25 04:22:12,16.7569,-93.1292,13452,1723,0,11729,"Chiapas, Mexico",234.7493624753877,12.808504311626525
,,Chihuahua,Mexico,2021-07-25 04:22:12,28.633000000000006,-106.0691,59469,7631,0,51838,"Chihuahua, Mexico",1564.3615248454091,12.831895609477206
,,Ciudad de Mexico,Mexico,2021-07-25 04:22:12,19.4326,-99.1332,756701,35375,0,721326,"Ciudad de Mexico, Mexico",8390.40676287846,4.674898011235613
,,Coahuila,Mexico,2021-07-25 04:22:12,27.0587,-101.7068,71680,6521,0,65159,"Coahuila, Mexico",2226.972212556544,9.097377232142858
,,Colima,Mexico,2021-07-25 04:22:12,19.1223,-104.0072,14179,1250,0,12929,"Colima, Mexico",1805.8900621917003,8.815854432611609
,,Durango,Mexico,2021-07-25 04:22:12,24.5593,-104.6588,36245,2526,0,33719,"Durango, Mexico",1939.2764885532126,6.969237136156711
,,Guanajuato,Mexico,2021-07-25 04:22:12,21.019,-101.2574,136722,11144,0,125578,"Guanajuato, Mexico",2195.2177002091303,8.150846242740744
,,Guerrero,Mexico,2021-07-25 04:22:12,17.4392,-99.5451,47814,4685,0,43129,"Guerrero, Mexico",1307.4479744318369,9.798385410130924
,,Hidalgo,Mexico,2021-07-25 04:22:12,20.0911,-98.7624,42489,6368,0,36121,"Hidalgo, Mexico",1376.6461660684536,14.987408505730896
,,Jalisco,Mexico,2021-07-25 04:22:12,20.6595,-103.3494,99586,12940,0,86646,"Jalisco, Mexico",1184.181158574992,12.993794308436929
,,Mexico,Mexico,2021-07-25 04:22:12,19.4969,-99.7233,280906,37938,0,242968,"Mexico, Mexico",1611.8280057310767,13.505585498351762
,,Michoacan,Mexico,2021-07-25 04:22:12,19.5665,-101.7068,51842,6107,0,45735,"Michoacan, Mexico",1074.3563073825367,11.780023918830292
,,Morelos,Mexico,2021-07-25 04:22:12,18.6813,-99.1013,36274,3649,0,32625,"Morelos, Mexico",1774.6071784655817,10.05954678281965
,,Nayarit,Mexico,2021-07-25 04:22:12,21.7514,-104.8455,16361,1950,0,14411,"Nayarit, Mexico",1269.701087483732,11.918586883442332
,,Nuevo Leon,Mexico,2021-07-25 04:22:12,25.5922,-99.9962,136912,9997,0,126915,"Nuevo Leon, Mexico",2440.432551482999,7.3017704803085195
,,Oaxaca,Mexico,2021-07-25 04:22:12,17.0732,-96.7266,52866,4088,0,48778,"Oaxaca, Mexico",1275.8492448462,7.732758294556048
,,Puebla,Mexico,2021-07-25 04:22:12,19.0414,-98.2063,89240,12421,0,76819,"Puebla, Mexico",1351.2099643104325,13.918646346929627
,,Queretaro,Mexico,2021-07-25 04:22:12,20.5888,-100.3899,72761,4529,0,68232,"Queretaro, Mexico",3191.780094813341,6.224488393507511
,,Quintana Roo,Mexico,2021-07-25 04:22:12,19.1817,-88.4791,40850,3238,0,37612,"Quintana Roo, Mexico",2370.5084377914172,7.9265605875153
,,San Luis Potosi,Mexico,2021-07-25 04:22:12,22.1565,-100.9855,68391,5491,0,62900,"San Luis Potosi, Mexico",2386.1692826105614,8.028834203330847
